Date,cases
10/12/2020,1312310
10/13/2020,1326178
10/14/2020,1340409
10/15/2020,1354163
10/16/2020,1369313
10/17/2020,1384235
10/18/2020,1399334
10/19/2020,1415316
10/20/2020,1431635
10/21/2020,1447335
10/22/2020,1463306
10/23/2020,1480646
10/24/2020,1497167
10/25/2020,1513877
10/26/2020,1531224
10/27/2020,1547774
10/28/2020,1563976
10/29/2020,1581693
10/30/2020,1599976
10/31/2020,1618116
11/1/2020,1636781
11/2/2020,1655034
11/3/2020,1673686
11/4/2020,1693454
11/5/2020,1712858
11/6/2020,1733440
11/7/2020,1753836
11/8/2020,1774334
11/9/2020,1796132
11/10/2020,1817109
11/11/2020,1836960
11/12/2020,1858568
11/13/2020,1880551
11/14/2020,1903253
11/15/2020,1925825
11/16/2020,1948603
11/17/2020,1971013
11/18/2020,1991998
11/19/2020,2015608
11/20/2020,2039926
11/21/2020,2064748
11/22/2020,2089329
11/23/2020,2114502
11/24/2020,2138828
11/25/2020,2162503
11/26/2020,2187990
11/27/2020,2215533
11/28/2020,2242633
11/29/2020,2269316
11/30/2020,2295654
12/1/2020,2322056
12/2/2020,2347401
12/3/2020,2375546
12/4/2020,2402949
12/5/2020,2431731
12/6/2020,2460770
12/7/2020,2488912
12/8/2020,2515009
12/9/2020,2541199
12/10/2020,2569126
12/11/2020,2597711
12/12/2020,2625848
12/13/2020,2653928
12/14/2020,2681256
12/15/2020,2707945
12/16/2020,2734454
12/17/2020,2762668
12/18/2020,2791220
12/19/2020,2819429
12/20/2020,2848377
12/21/2020,2877727
12/22/2020,2906503
12/23/2020,2933753
12/24/2020,2963688
12/25/2020,2992706
12/26/2020,3021964
12/27/2020,3050248
12/28/2020,3078035
12/29/2020,3105037
12/30/2020,3131550
12/31/2020,3159297
1/1/2021,3186336
1/2/2021,3212637
1/3/2021,3236787
1/4/2021,3260138
1/5/2021,3284384
1/6/2021,3308601
1/7/2021,3332142
1/8/2021,3355794
1/9/2021,3379103
1/10/2021,3401954
1/11/2021,3425269
1/12/2021,3448203
1/13/2021,3471053
1/14/2021,3495816
1/15/2021,3520531
1/16/2021,3544623
1/17/2021,3568209
1/18/2021,3591066
1/19/2021,3612800
1/20/2021,3633952
1/21/2021,3655839
1/22/2021,3677352
1/23/2021,3698273
1/24/2021,3719400
1/25/2021,3738690
1/26/2021,3756931
1/27/2021,3774672
1/28/2021,3793810
1/29/2021,3813048
1/30/2021,3832080
1/31/2021,3850439
2/1/2021,3868087
2/2/2021,3884730
2/3/2021,3901204
2/4/2021,3917918
2/5/2021,3934606
2/6/2021,3951233
2/7/2021,3967281
2/8/2021,3983197
2/9/2021,3998216
2/10/2021,4012710
2/11/2021,4027748
2/12/2021,4042837
2/13/2021,4057698
2/14/2021,4071883
2/15/2021,4086090
2/16/2021,4099323
2/17/2021,4112151
2/18/2021,4125598
2/19/2021,4139031
2/20/2021,4151984
2/21/2021,4164726
2/22/2021,4177330
2/23/2021,4189153
2/24/2021,4200902
2/25/2021,4212100
2/26/2021,4223186
2/27/2021,4234720
2/28/2021,4246079
3/1/2021,4257650
3/2/2021,4268215
3/3/2021,4278750
3/4/2021,4290135
3/5/2021,4301159
3/6/2021,4312181
3/7/2021,4322776
3/8/2021,4333029
3/9/2021,4342474
3/10/2021,4351553
3/11/2021,4360823
3/12/2021,4370617
3/13/2021,4380525
3/14/2021,4390608
3/15/2021,4400045
3/16/2021,4409438
3/17/2021,4418436
3/18/2021,4428239
3/19/2021,4437938
3/20/2021,4447570
3/21/2021,4456869
3/22/2021,4466153
3/23/2021,4474610
3/24/2021,4483471
3/25/2021,4492692
3/26/2021,4501859
3/27/2021,4510744
3/28/2021,4519832
3/29/2021,4528543
3/30/2021,4536820
3/31/2021,4545095
4/1/2021,4554264
4/2/2021,4563056
4/3/2021,4572077
4/4/2021,4580894
4/5/2021,4589540
4/6/2021,4597868
4/7/2021,4606162
4/8/2021,4614834
4/9/2021,4623984
4/10/2021,4632688
4/11/2021,4641390
4/12/2021,4649710
4/13/2021,4657883
4/14/2021,4666209
4/15/2021,4675153
4/16/2021,4684148
4/17/2021,4693469
4/18/2021,4702101
4/19/2021,4710690
4/20/2021,4718854
4/21/2021,4727125
4/22/2021,4736121
4/23/2021,4744961
4/24/2021,4753789
4/25/2021,4762569
4/26/2021,4771372
4/27/2021,4779425
4/28/2021,4787273
4/29/2021,4796557
4/30/2021,4805288
5/1/2021,4814558
5/2/2021,4823255
5/3/2021,4831744
5/4/2021,4839514
5/5/2021,4847489
5/6/2021,4855128
5/7/2021,4863514
5/8/2021,4871843
