Date,cases
10/15/2020,750445
10/16/2020,780998
10/17/2020,805722
10/18/2020,838149
10/19/2020,867982
10/20/2020,880926
10/21/2020,901350
10/22/2020,927170
10/23/2020,968733
10/24/2020,1010558
10/25/2020,1055946
10/26/2020,1107795
10/27/2020,1134300
10/28/2020,1167705
10/29/2020,1203072
10/30/2020,1250688
10/31/2020,1299282
11/1/2020,1331812
11/2/2020,1381102
11/3/2020,1433258
11/4/2020,1469512
11/5/2020,1509319
11/6/2020,1567335
11/7/2020,1627567
11/8/2020,1714361
11/9/2020,1752980
11/10/2020,1772551
11/11/2020,1794717
11/12/2020,1829688
11/13/2020,1862666
11/14/2020,1886286
11/15/2020,1918345
11/16/2020,1945468
11/17/2020,1954562
11/18/2020,2000060
11/19/2020,2027727
11/20/2020,2048857
11/21/2020,2071499
11/22/2020,2089353
11/23/2020,2102510
11/24/2020,2106660
11/25/2020,2115778
11/26/2020,2131376
11/27/2020,2144917
11/28/2020,2157332
11/29/2020,2169811
11/30/2020,2179481
12/1/2020,2183275
12/2/2020,2191274
12/3/2020,2205212
12/4/2020,2217873
12/5/2020,2228980
12/6/2020,2241830
12/7/2020,2252852
12/8/2020,2255955
12/9/2020,2269613
12/10/2020,2283752
12/11/2020,2297425
12/12/2020,2310701
12/13/2020,2324603
12/14/2020,2336136
12/15/2020,2338726
12/16/2020,2350207
12/17/2020,2367648
12/18/2020,2385673
12/19/2020,2401113
12/20/2020,2418439
12/21/2020,2431237
12/22/2020,2436873
12/23/2020,2448543
12/24/2020,2463379
12/25/2020,2484875
12/26/2020,2505073
12/27/2020,2507532
12/28/2020,2516348
12/29/2020,2519105
12/30/2020,2530400
12/31/2020,2556708
1/1/2021,2576420
1/2/2021,2595661
1/3/2021,2599127
1/4/2021,2611616
1/5/2021,2615185
1/6/2021,2635551
1/7/2021,2660740
1/8/2021,2682250
1/9/2021,2701658
1/10/2021,2721692
1/11/2021,2737501
1/12/2021,2740656
1/13/2021,2760259
1/14/2021,2783908
1/15/2021,2804652
1/16/2021,2825764
1/17/2021,2846971
1/18/2021,2863613
1/19/2021,2866665
1/20/2021,2890012
1/21/2021,2916577
1/22/2021,2939128
1/23/2021,2961737
1/24/2021,2985259
1/25/2021,3003694
1/26/2021,3007706
1/27/2021,3029715
1/28/2021,3056198
1/29/2021,3079545
1/30/2021,3102215
1/31/2021,3126351
2/1/2021,3145586
2/2/2021,3149255
2/3/2021,3172126
2/4/2021,3198030
2/5/2021,3221178
2/6/2021,3241919
2/7/2021,3262505
2/8/2021,3282220
2/9/2021,3285786
2/10/2021,3304356
2/11/2021,3328987
2/12/2021,3349393
2/13/2021,3369672
2/14/2021,3389716
2/15/2021,3406262
2/16/2021,3410503
2/17/2021,3429726
2/18/2021,3453645
2/19/2021,3476135
2/20/2021,3499305
2/21/2021,3521249
2/22/2021,3543295
2/23/2021,3547055
2/24/2021,3566830
2/25/2021,3597495
2/26/2021,3622675
2/27/2021,3647212
2/28/2021,3671208
3/1/2021,3690421
3/2/2021,3695124
3/3/2021,3717272
3/4/2021,3744060
3/5/2021,3768799
3/6/2021,3791524
3/7/2021,3814830
3/8/2021,3836480
3/9/2021,3841709
3/10/2021,3864335
3/11/2021,3894447
3/12/2021,3921613
3/13/2021,3946733
3/14/2021,3975989
3/15/2021,4002129
3/16/2021,4008600
3/17/2021,4037745
3/18/2021,4076169
3/19/2021,4111105
3/20/2021,4146171
3/21/2021,4180829
3/22/2021,4211410
3/23/2021,4248982
3/24/2021,4272716
3/25/2021,4306105
3/26/2021,4351506
3/27/2021,4393375
3/28/2021,4435187
3/29/2021,4472201
3/30/2021,4481295
3/31/2021,4510870
4/1/2021,4569698
4/2/2021,4620357
4/3/2021,4665877
4/4/2021,4679794
4/5/2021,4746588
4/6/2021,4758923
4/7/2021,4807569
4/8/2021,4838354
4/9/2021,4861992
4/10/2021,4901955
4/11/2021,4945238
4/12/2021,4980133
4/13/2021,4987689
4/14/2021,5026645
4/15/2021,5069999
4/16/2021,5107935
4/17/2021,5144295
4/18/2021,5178513
4/19/2021,5207857
4/20/2021,5214493
4/21/2021,5257046
4/22/2021,5291414
4/23/2021,5325448
4/24/2021,5357640
4/25/2021,5388524
4/26/2021,5412989
4/27/2021,5417903
4/28/2021,5447883
4/29/2021,5479327
4/30/2021,5505700
5/1/2021,5529820
5/2/2021,5553806
5/3/2021,5563694
5/4/2021,5567300
5/5/2021,5590416
5/6/2021,5616180
5/7/2021,5637744
5/8/2021,5655548
